2026-09-01T01:40:31Z	medium-1	expected	CLEAN	CONFIRMED
2026-09-01T01:40:34Z	medium-2	expected	CLEAN	CONFIRMED
2026-09-01T01:40:35Z	unspecified-1	expected	CLEAN	CONFIRMED
2026-09-01T01:40:37Z	unspecified-2	expected	CLEAN	CONFIRMED
