2026-09-01T08:50:14Z	cfg16-8011	expected	CLEAN	CONFIRMED
2026-09-01T08:50:20Z	cfg16-4000-plan	expected	CLEAN	CONFIRMED
2026-09-01T08:50:21Z	cfg16-4000-control	expected	CLEAN	CONFIRMED
