1788251006000	200
1788251007000	000000
1788251007000	000000
1788251008000	000000
1788251009000	000000
1788251009000	000000
1788251010000	000000
1788251010000	000000
1788251011000	000000
1788251011000	000000
1788251012000	000000
1788251012000	000000
1788251013000	000000
1788251013000	200
1788251014000	200
1788251015000	200
1788251015000	200
1788251016000	200
